term,category
हप्ता,Generic
हम,Generic
हमका,Generic
हमनि,Generic
हमनिये,Generic
हमनियो,Generic
हमनी,Generic
हमनीओ,Generic
हमनीके,Generic
हमर,Generic
हमरा,Generic
हमराके,Generic
हमरे,Generic
हमरो,Generic
हमलोग,Generic
हमलोगो,Generic
हमसब,Generic
हमहू,Generic
हमार,Generic
हमारी,Generic
हमी,Generic
हमीसन,Generic
हमे,Generic
हमेसा,Generic
हम,Generic
हर,Generic
हरमेशा,Generic
हरा,Generic
हरियर,Generic
हलुक,Generic
हल्का,Generic
हवा,Generic
हवि,Generic
हवे,Generic
हवे।,Generic
हा,Generic
हां,Generic
हां।,Generic
हाइ,Generic
हाई,Generic
हाटे,Generic
हात,Generic
हातख,Generic
हाथ,Generic
हानु,Generic
हारा,Generic
हाल,Generic
हालचाल,Generic
हाल्का,Generic
हावा,Generic
हासिल,Generic
हा।,Generic
हिके,Generic
हिया,Generic
हिसाब,Generic
हिस्सा,Generic
ही,Generic
हु,Generic
हुअवा,Generic
हुमरोके,Generic
हे,Generic
हेंगवा,Generic
हेंगवावतनी।,Generic
हेंगा,Generic
हेकर,Agriculture unit
हेजा,Pest/Disease
हेजी,Generic
हेतना,Generic
हेदे,Generic
हेनू,Variety
हेने,Generic
हेमें,Generic
है,Generic
हैं,Generic
हैकर,Generic
हैके,Generic
हैतन,Generic
है।,Generic
हो,Generic
होअत,Generic
होइ,Generic
होइके,Generic
होइतो,Generic
होइत।,Generic
होइबे,Generic
होइये,Generic
होइल,Generic
होइला,Generic
होइसन,Generic
होइहन,Generic
होइ।,Generic
होई,Generic
होईल,Generic
होएला,Generic
होक,Generic
होके,Generic
होकेनि,Generic
होकेला,Generic
होखता,Generic
होखला,Generic
होखले,Generic
होखले।,Generic
होखाले,Generic
होखे,Generic
होखेके,Generic
होखेचाहि,Generic
होखेनि।,Generic
होखेम,Generic
होखेला,Generic
होखेलाइ,Generic
होखेला,Generic
होखेले।,Generic
होखो,Generic
होगी,Generic
होजाइ,Generic
होजाई,Country/Place
होत,Generic
होता,Generic
होता।,Generic
होते,Generic
होदे,Generic
होनी।,Generic
होमियो,Generic
होये,Generic
होला,Generic
होला,Generic
होले,Generic
ह्म,Generic
ह।,Generic
६,Numeral
८,Numeral
