_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
c8136fa2,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,ଥ୍ରୀ,ଭାଲଡାମାସିନ,8.47,9.11,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
9af15457,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,ଏଲ,ଥ୍ରୀଏଲ,9.11,9.59,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
2a509bb6,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,ins,,ପାଇଁ,10.71,10.87,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
2e90c2ee,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,ପାଣିରେ,ରୀ,10.87,10.95,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
4fa69164,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,କରନ୍ତୁ।,କରନ୍ତୁ,11.83,12.35,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
121a8315,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,ଅବସ୍ତାରେ,ଅବସ୍ଥାରେ,15.11,15.51,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
036934c2,1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO,azure,sub,ଦେଖାଯାଏ।,ଦେଖାଯାଏ,15.51,15.79,wav_files/odiya/1C7lE--CU0CmHP_cvmBh5espQaZ3yibFO_16000.wav
7b86e21d,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,ins,,ଜବକ୍ଷର,0.19,0.91,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
35eed8ee,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,sub,ଯବକ୍ଷାରଯାନ,ଜାନ,0.91,1.23,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
96ebf9b7,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,sub,ଗୁରୁତ୍ୱପୁର୍ଣ,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ,3.47,4.39,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
8f1d7f29,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,sub,ଖାଦ୍ୟସାର।,ଖାଦ୍ୟସାର,4.39,5.07,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
4a07e608,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,sub,ସଠିକ,ସଠିକ୍,5.87,6.51,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
f76d029c,1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq,azure,sub,ଆବଶ୍ୟକ।,ଆବଶ୍ୟକ,11.43,11.87,wav_files/odiya/1mQSg0bAiUWHdNKtFwNgKsPf32x618uYq_16000.wav
82095aec,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,ins,,ଜବକ୍ଷର,0.23,0.91,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
88280cb3,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,sub,ଯବକ୍ଷାରଯାନର,ଜାନର,0.91,1.47,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
11ed2c56,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,sub,ସଠିକ,ସଠିକ୍,3.59,4.15,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
176e012c,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,sub,ସଠିକ,ସଠିକ୍,5.55,5.91,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
82795b23,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,ins,,ଉଚିତ,7.67,7.83,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
8db884a3,1sljALqJpgiYunk-eGXzLvb0_QubpsJa8,azure,sub,ଉଚିତ।,ଉଚିତ,7.75,7.91,wav_files/odiya/1sljALqJpgiYunk-eGXzLvb0_QubpsJa8_16000.wav
431ca093,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,sub,ଚାଷି,ଚାଷୀ,1.71,2.03,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
8cf7dc4b,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,ins,,ଜାଣି,2.71,2.95,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
78bb9a20,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,sub,ଜାଣିପାରନ୍ତି,ପାରନ୍ତି,2.95,3.43,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
ff0995cd,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,ins,,ଜବକ୍ଷାର,7.23,7.87,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
ab758ee1,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,sub,ଯବକ୍ଷାରଯାନ,ଯାନ,7.87,8.23,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
b1d87c0e,1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut,azure,sub,କରିବେ।,କରିବ,8.87,9.11,wav_files/odiya/1QY7-Rp6leRYLzywX_b-10w2g1s3eM_ut_16000.wav
3d17b770,1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7,azure,sub,ଧାନ,ଧ୍ୟାନ,1.59,2.03,wav_files/odiya/1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7_16000.wav
d3fcc696,1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7,azure,sub,ଗବେଷଣ,ଗବେଷଣା,2.03,2.67,wav_files/odiya/1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7_16000.wav
a5efe87a,1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7,azure,ins,,ଧାନ,1.75,2.03,wav_files/odiya/1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7_16000.wav
fdf44baf,1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7,azure,ins,,ମାନେ,4.27,4.63,wav_files/odiya/1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7_16000.wav
5fdd5a9e,1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7,azure,sub,କରିଛନ୍ତି।,କରିଛନ୍ତି,8.43,8.87,wav_files/odiya/1zCqcEIPFpZDhNiEDQ2tdVn_5chaHs1-7_16000.wav
ae21d52e,1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21,azure,ins,,ଜବକ୍ଷାର,2.07,2.71,wav_files/odiya/1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21_16000.wav
da18e7c8,1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21,azure,sub,ଯବକ୍ଷାରଯାନର,ଯାନର,2.71,3.15,wav_files/odiya/1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21_16000.wav
e2c2af3c,1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21,azure,sub,ବଢ଼ାଇ,ବଢ଼ାଇ,4.59,5.19,wav_files/odiya/1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21_16000.wav
c6a58b68,1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21,azure,sub,କରାଯାଇପାରିବ।,କରାଯାଇପାରିବ,7.63,8.31,wav_files/odiya/1hQkw9NqF0drM0udHJo8iNR_EEGFX0i21_16000.wav
7e158a5a,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ଦିଆହେଇଥିଲା,ଯାଇଥିଲା,0.07,0.51,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
7167544d,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ମକା।,ମକା,0.71,1.07,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
3c9deb2e,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ଚାଷି,ଚାଷ,1.87,2.03,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
e4023a90,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ଭାଇ,ପାଇଁ,2.03,2.19,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
98ddea5f,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ହାଇବ୍ରିଡ଼,ହାଇବ୍ରିଡ୍,3.51,4.19,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
284b800d,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,del,ଆମେ,,0.0,11.28,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
995a7538,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,del,ଦେଲୁ।,,0.0,11.28,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
7cb89592,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,del,ଏଇ,,0.0,11.28,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
0279420f,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,del,ଯାଇ,,0.0,11.28,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
ecad9459,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ଯେ,ଦେଲୁ,6.63,7.59,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
b9ac5fd2,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ଚାଷିର,ଚାଷୀର,9.15,9.51,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
d4a0ccc5,1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4,azure,sub,ପାଇଁ।,ପାଇଁ,10.99,11.15,wav_files/odiya/1EEounUs6jHYEsdx6B4ac7jFoImKRH4N4_16000.wav
30d911f6,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ତେଣୁ,ଆପଣ,0.11,0.27,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
d0dbc1d1,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ସେବେନ୍ତି,ସେଭେଣ୍ଟି,1.39,1.75,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
fcd772cb,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଫାଇପ,ପାଇପ୍,1.75,1.95,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
ca5a6e04,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଦିଆହେଇଥିଲା,ଦିଆଯାଇଥିଲା,1.95,2.43,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
e8b0cce9,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,del,ହେଇଥିଲା,,0.0,9.47,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
7832d64b,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଦେଢ଼,ଯାଇଥିଲା,3.55,4.11,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
1eecf32b,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଫୁଟ,ଦେଢ,4.19,4.59,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
477e0f98,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଦି,ଦୁଇ,5.27,5.47,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
05a5ec3e,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ଫୁଟ,ଫୁଟ୍,5.99,6.19,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
94993af9,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,del,କୁହା,,0.0,9.47,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
fdca70ff,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ହେଇଥିଲା,କୁହାଯାଇଥିଲା,7.63,8.19,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
8ca94f8e,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,del,ସୋଇଙ୍ଗ,,0.0,9.47,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
6304cede,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,କରିବା,ଶୋଇଂ,8.51,8.67,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
664de669,13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ,azure,sub,ପାଇଁ।,କରିବାକୁ,8.67,9.07,wav_files/odiya/13Rw6CvZOkTmjGm-Y4RBA-hftndlpUfjQ_16000.wav
44415b95,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ଭାଇବି,ପାଇବେ,0.07,0.27,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
e43e7442,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,del,ସୋଇଙ୍ଗ,,0.0,7.64,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
26594df5,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ବି,ମୁଁ,1.87,1.99,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
e5a6de12,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ଠିକ,ଠିକ୍,1.99,2.23,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
a40aada6,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ମେଣ୍ଟେନ,ମେନଟେନ,2.23,2.47,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
ae9996d7,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,କରିଛନ୍ତି।,କରିଛନ୍ତି,2.47,2.91,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
debb8bcf,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ଠିକ,ଟିକେ,3.35,3.51,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
43a2f6c6,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,del,କୁହା,,0.0,7.64,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
205e435d,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ହେଇଥିଲା,କୁହାଯାଇଥିଲା,5.35,5.91,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
18b0c69c,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,କୋଡ଼ା,କୋଡା,5.99,6.27,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
5085679d,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ଖାସ,ପିଛା,6.27,6.51,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
e180e481,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ହୁଡ଼ା,ଘୁଡ଼ା,6.83,7.03,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
26eeaec4,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,ins,,ଦେବା,7.27,7.47,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
2ef752fa,1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl,azure,sub,ଦବାପାଇଁ।,ଦେବାକୁ,7.19,7.51,wav_files/odiya/1Ww8x1MP_-VV2AyyyYj7kWJHMKk1MJ4Wl_16000.wav
7e5dbad2,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,del,ତ,,0.0,8.34,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
379f57a6,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଦିନରୁ,ଦିନର,0.63,0.91,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
5b52d8b1,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଅଧିକା,ଅଧିକ,1.19,1.43,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
fa8df651,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,del,ତାପରେ,,0.0,8.34,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
4b8197fa,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଚାଷି,ତା,2.83,2.91,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
f82716d5,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଭାଇ,ପରେ,2.95,3.55,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
e3e0dac0,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,del,କୋଡ଼ା,,0.0,8.34,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
3faf9192,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଖସା,ପୁଡ଼ାଘୋଷା,6.15,6.59,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
3866910e,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ହୁଡ଼ା,ହୁଡ଼ା,7.19,7.43,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
f19864a5,1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT,azure,sub,ଦେଇଛନ୍ତି।,ଦେଇଛନ୍ତି,7.63,7.95,wav_files/odiya/1HPP38Nbk4EvjdKbvrCGYVdbiqt_6DuiT_16000.wav
36f79fa3,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,ins,,ତା,0.91,1.07,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
a7d8a605,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ତାପରେ,ପରେ,1.07,1.51,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
93a78c7c,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ପଞ୍ଚଚାଳିଶି,ପଇଁଚାଳିଶି,1.67,2.07,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
56d2f43f,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,del,କୋଡ଼ା,,0.0,5.98,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
77c08c1d,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ଖସା,କଡାକୃଷା,3.83,4.23,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
8ffce5fc,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,କରାଯାଏ।,କରାଯାଏ,4.23,4.67,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
1ddddb7d,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ହୁଡ଼ା,ହୁଡ଼ା,5.31,5.59,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
6f459f82,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ଟେକା,ଦେଖା,5.59,5.75,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
d8633383,1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt,azure,sub,ଯିବ।,ଯିବ,5.75,5.87,wav_files/odiya/1yZ-hsSkpSIry3xcgEzlTyHQ7u6WTGjyt_16000.wav
a5c04d30,1tnLbWHB95Gw69K68xXemoeHU61sxSkQD,azure,sub,ଆମକୁ,ଆମିକସ୍,0.23,0.63,wav_files/odiya/1tnLbWHB95Gw69K68xXemoeHU61sxSkQD_16000.wav
2bd6090d,1tnLbWHB95Gw69K68xXemoeHU61sxSkQD,azure,sub,କୁଆଡେ,କ୍ୟଉ,0.63,0.91,wav_files/odiya/1tnLbWHB95Gw69K68xXemoeHU61sxSkQD_16000.wav
7977f9fd,1tnLbWHB95Gw69K68xXemoeHU61sxSkQD,azure,del,ବ।,,0.0,1.01,wav_files/odiya/1tnLbWHB95Gw69K68xXemoeHU61sxSkQD_16000.wav
58dfef25,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,ins,,ଏଠି,0.51,0.99,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
3e2c5edb,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,sub,ଏଠିବି,ବି,0.99,1.23,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
d4d41bbb,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,sub,ଚାଷି,ଚାଷ,1.23,1.51,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
50fcc71e,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,sub,ଭାଇଙ୍କି,ଯାଇକି,1.51,1.79,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
795c1c17,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,sub,ଦିଆହେଇଥିଲା,ଦିଆଯାଇଥିଲା,1.79,2.19,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
d49d337d,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,ins,,ପାଇଁ,3.11,3.27,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
6287a46e,1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36,azure,sub,ପାଇଁ।,ପାଇଁ,3.15,3.31,wav_files/odiya/1YS9OKFsyOGyKWjZAq_iFA4yh3zbBWt36_16000.wav
5144aa6a,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ଭାଇ,0.43,0.63,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
de400797,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ଭାଇବି,ବି,0.63,0.83,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
87ddef0d,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ପଇଁଚାଳିଶି,1.67,2.07,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
92e5e058,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ପଞ୍ଚଚାଳିଶି,ଦିନ,2.07,2.19,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
b10f71ed,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ଦିନବି,ବି,2.19,2.47,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
82f83897,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ରହିବ,2.59,2.91,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
53954614,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ଆଲରେଡି,4.23,4.51,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
64315c7b,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ଅଲରେଡି,ବାହାରି,4.51,4.79,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
9f5e2722,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ବାହାରିଆସିଲାଣି।,ଆସିଲାଣି,4.79,5.27,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
09e67157,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ୟେ,ଇଏ,5.51,5.75,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
96a9c8c9,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,sub,ଫିଲଡ଼ରେ,ଫିଲଡ,5.75,6.03,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
924c9693,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ଇଏ,6.39,6.59,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
94557bc5,1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F,azure,ins,,ବି,6.59,6.67,wav_files/odiya/1Uwy1IW4daLSR1Mm_MzfheBoWdR6qF95F_16000.wav
